state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,total,proportion,gender,class
Louisiana,150.94,60.0,Good,other,6288.0,77.15,2,4,male single,none,4,no known property,42,none,for free,1,skilled,1,none,YES,6516.09,0.03626808713626968,male,BAD
Louisiana,0.0,24.0,Bad,used car,6842.0,0.0,2,-1,male single,none,4,life insurance,33,none,unknown,2,unknown,2,yes,YES,6842.0,0.0,male,BAD
Louisiana,0.0,12.0,Good,new car,3527.0,0.0,1,2,male single,none,3,life insurance,33,none,own,1,high qualif/self emp/mgmt,2,yes,YES,3527.0,0.0,male,BAD
Louisiana,0.0,10.0,Good,new car,1546.0,0.0,2,-1,unknown,none,2,real estate,31,none,own,1,unskilled resident,2,none,YES,1546.0,0.0,unknown,GOOD
Louisiana,0.0,24.0,Moderate,furniture/equipment,929.0,0.0,3,4,male single,none,2,car,31,stores,own,1,skilled,1,unknown,NO,929.0,0.0,male,GOOD
Louisiana,0.0,4.0,Bad,new car,1455.0,0.0,3,2,male single,none,-1,real estate,42,none,own,3,unskilled resident,2,unknown,NO,1455.0,0.0,male,GOOD
Louisiana,-6930.31,15.0,Good,furniture/equipment,2315.0,22.67,1,4,female div/dep/mar,unknown,1,life insurance,46,none,rent,-1,skilled,1,none,YES,-4592.64,-2.982573402417962,female,GOOD
Louisiana,68.8,48.0,Moderate,new car,8358.0,586.68,1,1,female div/dep/mar,none,1,no known property,30,none,own,2,skilled,1,none,YES,9013.48,0.07841607847828687,female,GOOD
Louisiana,-1377.54,24.0,Good,furniture/equipment,3349.0,672.43,1,4,male single,unknown,4,no known property,30,none,for free,1,skilled,2,yes,NO,2643.89,-0.21048059701492539,male,GOOD
Louisiana,0.0,12.0,Good,other,2859.0,0.0,0,4,male single,none,4,no known property,33,none,own,1,high qualif/self emp/mgmt,1,yes,YES,2859.0,0.0,male,GOOD
Louisiana,0.0,18.0,Good,furniture/equipment,1533.0,0.0,1,4,male mar/wid,co applicant,1,life insurance,33,none,own,1,unskilled resident,2,none,NO,1533.0,0.0,male,GOOD
Louisiana,0.0,24.0,Good,radio/tv,3621.0,0.0,0,2,male single,unknown,4,car,31,none,own,2,skilled,1,none,YES,3621.0,0.0,male,GOOD
Louisiana,111.5,18.0,Bad,business,3590.0,14.04,0,3,male mar/wid,none,3,car,40,none,own,3,unemp/unskilled non res,2,yes,YES,3715.54,0.034959621275410746,male,BAD
Louisiana,-4965.47,36.0,Moderate,business,2145.0,47.97,3,2,male single,none,1,car,24,none,own,2,unknown,1,yes,NO,-2772.5,-2.2914725069897486,male,GOOD
Louisiana,0.0,24.0,Moderate,other,4113.0,0.0,0,-1,female div/dep/mar,none,4,no known property,28,none,rent,1,skilled,1,none,YES,4113.0,0.0,female,BAD
Louisiana,0.0,36.0,Good,furniture/equipment,10974.0,0.0,0,-1,female div/dep/mar,none,2,car,26,none,own,2,high qualif/self emp/mgmt,1,yes,NO,10974.0,0.0,female,GOOD
Massachusetts,-8272.23,12.0,Good,new car,1893.0,95.08,2,4,female div/dep/mar,guarantor,4,life insurance,29,none,own,-1,skilled,1,yes,YES,-6284.15,-4.317397043294615,female,GOOD
Massachusetts,-6700.86,24.0,Bad,radio/tv,1231.0,2176.54,4,4,female div/dep/mar,none,4,life insurance,57,none,rent,2,high qualif/self emp/mgmt,1,yes,YES,-3293.3199999999997,-3.6723376623376622,female,GOOD
Massachusetts,3586.3,30.0,Bad,radio/tv,3656.0,0.0,4,4,unknown,none,4,life insurance,49,stores,unknown,2,unskilled resident,1,none,YES,7242.3,0.9806672135630299,unknown,BAD
Massachusetts,193.78,9.0,Bad,radio/tv,1154.0,1.28,4,2,male single,none,4,real estate,33,none,own,3,unskilled resident,1,none,NO,1349.06,0.16888311688311688,male,GOOD
Massachusetts,-6792.8,28.0,Good,new car,4006.0,29.47,0,3,male single,none,2,car,45,none,own,1,unskilled resident,1,unknown,NO,-2757.33,-1.6878787122535563,male,BAD
Massachusetts,169.67,24.0,Good,other,3069.0,286.74,4,4,male single,none,4,no known property,30,unknown,for free,1,skilled,1,none,YES,3525.41,0.14866775244299674,male,BAD
Massachusetts,0.0,6.0,Moderate,radio/tv,1740.0,0.0,4,2,male mar/wid,none,2,real estate,30,none,rent,2,skilled,1,none,YES,1740.0,0.0,male,GOOD
Massachusetts,192.9,21.0,Moderate,new car,2353.0,73.52,2,1,male div/sep,none,4,life insurance,47,none,own,2,skilled,1,none,NO,2619.42,0.11317757009345795,male,GOOD
Massachusetts,0.0,15.0,Good,new car,3556.0,0.0,2,3,male single,none,2,no known property,29,none,own,1,skilled,1,none,NO,3556.0,0.0,male,GOOD
Massachusetts,0.0,24.0,Good,radio/tv,2397.0,0.0,4,3,male single,none,2,car,35,unknown,own,2,skilled,1,yes,NO,2397.0,0.0,male,GOOD
Massachusetts,0.0,6.0,Good,repairs,2315.0,0.0,0,3,male mar/wid,none,1,life insurance,22,unknown,unknown,1,unskilled resident,1,none,NO,2315.0,0.0,male,BAD
Massachusetts,55.87,30.0,Good,radio/tv,1715.0,0.0,2,4,female div/dep/mar,none,1,car,26,none,unknown,1,skilled,1,none,YES,1770.87,0.032558275058275056,female,GOOD
Massachusetts,132.11,27.0,Bad,radio/tv,2520.0,774.26,2,4,male single,none,2,life insurance,23,unknown,own,2,unskilled resident,1,none,YES,3426.37,0.359527965093217,male,GOOD
Maryland,0.0,15.0,Moderate,other,3568.0,0.0,4,4,female div/dep/mar,unknown,-1,no known property,54,bank,rent,1,high qualif/self emp/mgmt,1,yes,YES,3568.0,0.0,female,GOOD
Maryland,0.0,42.0,Good,radio/tv,7166.0,0.0,3,2,male mar/wid,none,4,life insurance,29,none,rent,1,skilled,1,yes,YES,7166.0,0.0,male,BAD
Maryland,-9201.17,11.0,Bad,new car,3939.0,82.17,2,1,male single,none,2,real estate,40,none,own,2,unskilled resident,2,none,YES,-5180.0,-2.3144670050761422,male,BAD
Maryland,0.0,15.0,Good,repairs,1514.0,0.0,2,-1,male single,guarantor,2,real estate,22,unknown,own,1,skilled,1,none,YES,1514.0,0.0,male,GOOD
Maryland,0.0,24.0,Good,new car,7393.0,0.0,2,1,male single,none,4,life insurance,43,none,unknown,1,unskilled resident,2,unknown,YES,7393.0,0.0,male,GOOD
Maryland,-3817.21,24.0,Good,new car,1193.0,7.35,0,1,female div/dep/mar,co applicant,4,no known property,29,none,rent,2,unemp/unskilled non res,1,none,YES,-2616.86,-3.1908375209380235,female,GOOD
Maryland,-5030.05,60.0,Good,business,2315.0,0.0,4,-1,male single,co applicant,4,no known property,33,none,rent,1,skilled,1,none,YES,-2715.05,-2.171869602763385,male,BAD
Maryland,0.0,30.0,Bad,other,2315.0,0.0,2,-1,female div/dep/mar,none,2,car,33,none,own,1,skilled,1,yes,YES,2315.0,0.0,female,BAD
Maine,9492.3,24.0,Good,radio/tv,2315.0,732.13,2,3,female div/dep/mar,none,3,no known property,57,none,own,1,unskilled resident,1,none,NO,12539.429999999998,4.414693436960276,female,GOOD
Michigan,161.73,6.0,Good,radio/tv,753.0,0.0,2,2,female div/dep/mar,guarantor,-1,real estate,64,none,own,1,unknown,1,none,NO,914.73,0.21449602122015915,female,GOOD
Michigan,137.22,18.0,Moderate,business,2427.0,0.0,4,4,male single,none,2,life insurance,42,none,own,2,skilled,1,none,YES,2564.22,0.056515650741350905,male,GOOD
Michigan,0.0,24.0,Moderate,new car,2538.0,0.0,4,4,unknown,none,4,car,47,none,own,2,unskilled resident,2,none,YES,2538.0,0.0,unknown,BAD
Michigan,8.44,15.0,Good,new car,1264.0,119.45,2,2,male mar/wid,none,-1,life insurance,25,none,rent,1,skilled,1,none,YES,1391.89,0.10109881422924902,male,GOOD
Michigan,84.87,30.0,Bad,furniture/equipment,8386.0,1.92,3,2,male single,none,2,life insurance,49,none,own,1,skilled,1,none,YES,8472.79,0.010348157863359962,male,GOOD
Michigan,0.0,48.0,Good,business,4844.0,0.0,0,3,male single,unknown,2,car,33,bank,rent,1,high qualif/self emp/mgmt,1,yes,YES,4844.0,0.0,male,BAD
Michigan,7338.22,21.0,Good,new car,2923.0,174.71,2,1,female div/dep/mar,none,1,car,28,bank,own,1,high qualif/self emp/mgmt,1,yes,NO,10435.93,2.5694015047879617,female,GOOD
Michigan,-3300.97,36.0,Good,used car,8229.0,32.32,2,2,male single,none,2,life insurance,26,none,own,1,skilled,2,none,YES,4960.35,-0.39716281895504246,male,GOOD
Michigan,0.0,24.0,Bad,furniture/equipment,2028.0,0.0,3,2,male single,none,2,life insurance,30,none,own,2,unskilled resident,1,none,YES,2028.0,0.0,male,GOOD
New Mexico,-6188.9,15.0,Bad,furniture/equipment,1433.0,15.71,2,4,female div/dep/mar,none,3,life insurance,25,none,rent,2,skilled,1,none,YES,-4740.19,-4.304874476987448,female,BAD
New Mexico,3071.02,42.0,Moderate,business,6289.0,20.05,1,2,male div/sep,none,1,life insurance,33,none,own,2,skilled,1,none,NO,9380.07,0.4914260731319555,male,GOOD
New Mexico,0.0,13.0,Good,radio/tv,1409.0,0.0,0,2,female div/dep/mar,none,-1,real estate,64,none,own,1,skilled,1,none,YES,1409.0,0.0,female,BAD
New Mexico,-5107.89,24.0,Good,used car,6579.0,21.65,0,4,male single,unknown,-1,no known property,29,none,for free,1,high qualif/self emp/mgmt,1,yes,NO,1492.7599999999993,-0.772984802431611,male,GOOD
Nevada,96.89,24.0,Bad,radio/tv,2315.0,29.55,4,4,male single,none,2,life insurance,48,none,own,-1,unskilled resident,1,none,NO,2441.44,0.05459412780656304,male,GOOD
Nevada,0.0,12.0,Bad,education,3565.0,0.0,1,2,male single,none,1,life insurance,37,none,own,2,unskilled resident,2,none,NO,3565.0,0.0,male,GOOD
New York,0.0,15.0,Good,radio/tv,1569.0,0.0,4,4,unknown,none,4,car,34,bank,unknown,1,unskilled resident,2,none,NO,1569.0,0.0,unknown,GOOD
New York,0.0,18.0,Good,radio/tv,1936.0,0.0,3,2,male mar/wid,none,4,car,23,none,unknown,-1,unskilled resident,1,none,YES,1936.0,0.0,male,GOOD
New York,-9599.81,36.0,Good,furniture/equipment,3959.0,25.06,0,-1,unknown,none,3,life insurance,30,none,own,1,high qualif/self emp/mgmt,1,yes,NO,-5615.75,-2.4178661616161614,unknown,BAD
New York,0.0,12.0,Good,new car,2390.0,0.0,4,4,male single,none,3,car,50,none,own,1,skilled,1,yes,NO,2390.0,0.0,male,GOOD
New York,0.0,12.0,Good,furniture/equipment,1736.0,0.0,3,3,unknown,none,4,real estate,31,none,own,1,unskilled resident,1,none,NO,1736.0,0.0,unknown,BAD
New York,-3296.07,30.0,Good,other,3857.0,88.42,2,4,male div/sep,none,4,life insurance,40,none,own,1,high qualif/self emp/mgmt,1,yes,YES,649.3499999999999,-0.8314282011404873,male,GOOD
Ohio,0.0,18.0,Good,radio/tv,804.0,0.0,4,4,male single,unknown,4,car,38,none,own,1,skilled,1,none,NO,804.0,0.0,male,GOOD
Ohio,-7050.13,45.0,Good,radio/tv,1845.0,66.53,2,4,male single,unknown,-1,no known property,23,none,for free,1,skilled,1,yes,YES,-5138.6,-3.783098591549296,male,GOOD
Ohio,32.57,45.0,Bad,other,4576.0,227.77,0,3,male single,unknown,4,car,27,none,unknown,1,skilled,1,none,YES,4836.34,0.056880052436093516,male,GOOD
